"Home Team (2023) (901)","Away Team (2023) (901)","Game Time (2023) (901)","Season Type (2023) (901)","Normalized Ranking Delta (Calculated)","Field Goal % Delta (Calculated)","eFG% Delta (Calculated)","Turnover Ratio Delta (Calculated)","PPP Delta (Calculated)","Team (2023) (900)","Field Goal % Home (Calculated)","eFG% Home (Calculated)","Turnover Ratio Home (Calculated)","PPP Home (Calculated)","Team (2023) (904)","Field Goal % Away (Calculated)","eFG % Away (Calculated)","Turnover Ratio Away (Calculated)","PPP Away (Calculated)"
"Detroit Pistons","Miami Heat","Fri, 15 Mar 2024 23:00:00 GMT","Regular Season",0.24543900986009304,-0.0021492470366570315,-0.012360184115201567,0.021649902895069406,0.8995354157806477,"Detroit Pistons",0.46296040833218377,0.5255207614843427,0.11685524775653532,0.976592977893368,"Miami Heat",0.4651096553688408,0.5378809455995442,0.09520534486146591,0.0770575621127203
"New Orleans Pelicans","Los Angeles Clippers","Sat, 16 Mar 2024 00:00:00 GMT","Regular Season",0.08188664886441954,-0.0023517725327231176,-0.003838710576840376,-0.000411055534179805,0.005711817337647432,"New Orleans Pelicans",0.4862526168876483,0.5576413119330077,0.09792227779915352,0.06317224595653216,"Los Angeles Clippers",0.48860438942037143,0.5614800225098481,0.09833333333333333,0.05746042861888473
"Charlotte Hornets","Phoenix Suns","Fri, 15 Mar 2024 23:00:00 GMT","Regular Season",0.3035661358304519,-0.033016881433146794,-0.035898489370236764,-0.004094503025331472,0.941824389046214,"Charlotte Hornets",0.4599747651759428,0.5293004345997476,0.10743468173106023,0.9753725483116858,"Phoenix Suns",0.4929916466090896,0.5651989239699844,0.1115291847563917,0.03354815926547188
"Toronto Raptors","Orlando Magic","Fri, 15 Mar 2024 23:30:00 GMT","Regular Season",0.3229168441630298,-0.005537458417873065,-0.0067567292983411464,-0.007209399262482166,0.9306185300698709,"Toronto Raptors",0.4711799891245242,0.5352093529091898,0.10414301929625426,0.9974363082839288,"Orlando Magic",0.47671744754239725,0.541966082207531,0.11135241855873643,0.06681777821405784
"Utah Jazz","Atlanta Hawks","Sat, 16 Mar 2024 01:30:00 GMT","Regular Season",0.2916837273078847,0.00195387725584939,0.0000662691838516638,0.018998521344975497,0.9951624149253695,"Utah Jazz",0.46710080043413377,0.5390042056708724,0.11746699827817103,1.0074014904953306,"Atlanta Hawks",0.4651469231782844,0.5389379364870207,0.09846847693319553,0.012239075569961087
"Utah Jazz","Minnesota Timberwolves","Sun, 17 Mar 2024 01:30:00 GMT","Regular Season",0.26602073867231946,-0.017986667303176218,-0.020430838779945004,0.010835388579076663,0.8875809739857269,"Utah Jazz",0.46710080043413377,0.5390042056708724,0.11746699827817103,1.0074014904953306,"Minnesota Timberwolves",0.48508746773731,0.5594350444508174,0.10663160969909437,0.11982051650960364
"New Orleans Pelicans","Portland Trail Blazers","Sat, 16 Mar 2024 23:00:00 GMT","Regular Season",-0.12401261217184767,0.047563111721797335,0.055126358153779864,-0.02154406543917274,-0.8769821109615034,"New Orleans Pelicans",0.4862526168876483,0.5576413119330077,0.09792227779915352,0.06317224595653216,"Portland Trail Blazers",0.438689505165851,0.5025149537792278,0.11946634323832626,0.9401543569180355
"Memphis Grizzlies","Oklahoma City Thunder","Sun, 17 Mar 2024 00:00:00 GMT","Regular Season",0.1721291379612544,-0.06377807892806614,-0.06412457801819449,0.02401535843867246,0.8313605142498022,"Memphis Grizzlies",0.43499308437067774,0.5090594744121715,0.11566312865787125,0.9479247690546315,"Oklahoma City Thunder",0.4987711632987439,0.573184052430366,0.09164777021919879,0.11656425480482932
"Indiana Pacers","Brooklyn Nets","Sat, 16 Mar 2024 23:00:00 GMT","Regular Season",-0.14844666829810327,0.051713062948847976,0.04804691749847223,-0.006977275941239619,-0.8405156114449743,"Indiana Pacers",0.5073035925779708,0.5784971706803527,0.09162947445122506,0.15888470427116325,"Brooklyn Nets",0.4555905296291228,0.5304502531818804,0.09860675039246468,0.9994003157161376
"Los Angeles Lakers","Golden State Warriors","Sun, 17 Mar 2024 00:30:00 GMT","Regular Season",0.13122635611699274,0.02244120154455642,0.009375012054792409,-0.004524117054047677,0.060133751691021003,"Los Angeles Lakers",0.49888517279821626,0.5664018952062431,0.1016354060796452,0.07017528518273994,"Golden State Warriors",0.47644397125365984,0.5570268831514507,0.10615952313369288,0.010041533491718938
"Philadelphia 76ers","Charlotte Hornets","Sat, 16 Mar 2024 23:00:00 GMT","Regular Season",-0.17125830850957202,0.004354794229322501,0.002687015952700933,-0.018588527884906378,-0.8925696368119648,"Philadelphia 76ers",0.4643295594052653,0.5319874505524486,0.08884615384615385,0.08280291149972106,"Charlotte Hornets",0.4599747651759428,0.5293004345997476,0.10743468173106023,0.9753725483116858
"Chicago Bulls","Washington Wizards","Sun, 17 Mar 2024 00:00:00 GMT","Regular Season",-0.21911198830813916,-0.00035338428324993565,-0.00397371379568201,-0.010201062216835366,-0.9748388580641398,"Chicago Bulls",0.4698187764000545,0.5339283281100967,0.09379594236989121,0.024509695682319015,"Washington Wizards",0.4701721606833044,0.5379020419057787,0.10399700458672657,0.9993485537464588
"Houston Rockets","Cleveland Cavaliers","Sat, 16 Mar 2024 21:00:00 GMT","Regular Season",0.29136040286948106,-0.020677671400897546,-0.027916581921855532,-0.006325356529679194,0.8866369099821131,"Houston Rockets",0.4591768333556777,0.529092371631586,0.09560649474689589,1.0077351059438635,"Cleveland Cavaliers",0.47985450475657526,0.5570089535534415,0.10193185127657509,0.12109819596175045
"Sacramento Kings","New York Knicks","Sun, 17 Mar 2024 02:00:00 GMT","Regular Season",0.056553848069557766,0.010688496132694625,0.01516770180711391,-0.0034231470936163244,-0.1344387829890927,"Sacramento Kings",0.47659289067739774,0.5556002682763246,0.0970663144986322,0.023385734701831883,"New York Knicks",0.4659043945447031,0.5404325664692107,0.10048946159224853,0.1578245176909246
"Dallas Mavericks","Denver Nuggets","Sun, 17 Mar 2024 19:30:00 GMT","Regular Season",0.05595686599030236,-0.014919093725969779,0.0006705125641863763,0.0019647863900529444,-0.008227378432508592,"Dallas Mavericks",0.4810281517747858,0.5624235006119951,0.0945804362320221,0.12856755859272595,"Denver Nuggets",0.4959472455007556,0.5617529880478087,0.09261564984196916,0.13679493702523454
"Detroit Pistons","Miami Heat","Sun, 17 Mar 2024 19:00:00 GMT","Regular Season",0.24543900986009304,-0.0021492470366570315,-0.012360184115201567,0.021649902895069406,0.8995354157806477,"Detroit Pistons",0.46296040833218377,0.5255207614843427,0.11685524775653532,0.976592977893368,"Miami Heat",0.4651096553688408,0.5378809455995442,0.09520534486146591,0.0770575621127203
"Milwaukee Bucks","Phoenix Suns","Sun, 17 Mar 2024 17:00:00 GMT","Regular Season",0.1353332567347877,-0.005529535834771615,0.002381676746466388,-0.015972792363245406,0.038807731007532036,"Milwaukee Bucks",0.487462110774318,0.5675806007164508,0.0955563923931463,0.07235589027300392,"Phoenix Suns",0.4929916466090896,0.5651989239699844,0.1115291847563917,0.03354815926547188
"Orlando Magic","Toronto Raptors","Sun, 17 Mar 2024 22:00:00 GMT","Regular Season",-0.23870973896694603,0.005537458417873065,0.0067567292983411464,0.007209399262482166,-0.9306185300698709,"Orlando Magic",0.47671744754239725,0.541966082207531,0.11135241855873643,0.06681777821405784,"Toronto Raptors",0.4711799891245242,0.5352093529091898,0.10414301929625426,0.9974363082839288
"Los Angeles Clippers","Atlanta Hawks","Mon, 18 Mar 2024 01:30:00 GMT","Regular Season",0.11312393094854079,0.023457466242087055,0.022542086022827368,-0.0001351435998622058,0.04522135304892364,"Los Angeles Clippers",0.48860438942037143,0.5614800225098481,0.09833333333333333,0.05746042861888473,"Atlanta Hawks",0.4651469231782844,0.5389379364870207,0.09846847693319553,0.012239075569961087
"Washington Wizards","Boston Celtics","Sun, 17 Mar 2024 22:00:00 GMT","Regular Season",0.23349516020946248,-0.016712641912693393,-0.040315913745924914,0.014988238571891785,0.8798714677052729,"Washington Wizards",0.4701721606833044,0.5379020419057787,0.10399700458672657,0.9993485537464588,"Boston Celtics",0.4868848025959978,0.5782179556517036,0.08900876601483479,0.11947708604118588
"Utah Jazz","Minnesota Timberwolves","Tue, 19 Mar 2024 01:00:00 GMT","Regular Season",0.26602073867231946,-0.017986667303176218,-0.020430838779945004,0.010835388579076663,0.8875809739857269,"Utah Jazz",0.46710080043413377,0.5390042056708724,0.11746699827817103,1.0074014904953306,"Minnesota Timberwolves",0.48508746773731,0.5594350444508174,0.10663160969909437,0.11982051650960364
"Chicago Bulls","Portland Trail Blazers","Tue, 19 Mar 2024 00:00:00 GMT","Regular Season",-0.14197156359643137,0.031129271234203504,0.03141337433086888,-0.025670400868435056,-0.9156446612357165,"Chicago Bulls",0.4698187764000545,0.5339283281100967,0.09379594236989121,0.024509695682319015,"Portland Trail Blazers",0.438689505165851,0.5025149537792278,0.11946634323832626,0.9401543569180355
"Sacramento Kings","Memphis Grizzlies","Tue, 19 Mar 2024 02:00:00 GMT","Regular Season",-0.14581778764264453,0.04159980630672,0.04654079386415311,-0.018596814159239042,-0.9245390343527996,"Sacramento Kings",0.47659289067739774,0.5556002682763246,0.0970663144986322,0.023385734701831883,"Memphis Grizzlies",0.43499308437067774,0.5090594744121715,0.11566312865787125,0.9479247690546315
"Philadelphia 76ers","Miami Heat","Mon, 18 Mar 2024 23:30:00 GMT","Regular Season",0.08709857109100594,-0.0007800959635754778,-0.005893495047095687,-0.006359191015312057,0.005745349387000762,"Philadelphia 76ers",0.4643295594052653,0.5319874505524486,0.08884615384615385,0.08280291149972106,"Miami Heat",0.4651096553688408,0.5378809455995442,0.09520534486146591,0.0770575621127203
"Boston Celtics","Detroit Pistons","Mon, 18 Mar 2024 23:30:00 GMT","Regular Season",-0.11166541657592333,0.02392439426381404,0.05269719416736096,-0.027846481741700527,-0.8571158918521821,"Boston Celtics",0.4868848025959978,0.5782179556517036,0.08900876601483479,0.11947708604118588,"Detroit Pistons",0.46296040833218377,0.5255207614843427,0.11685524775653532,0.976592977893368
"Los Angeles Lakers","Atlanta Hawks","Tue, 19 Mar 2024 02:30:00 GMT","Regular Season",0.11613293429062155,0.03373824961993188,0.02746395871922236,0.0031669291464496707,0.05793620961277885,"Los Angeles Lakers",0.49888517279821626,0.5664018952062431,0.1016354060796452,0.07017528518273994,"Atlanta Hawks",0.4651469231782844,0.5389379364870207,0.09846847693319553,0.012239075569961087
"Indiana Pacers","Cleveland Cavaliers","Mon, 18 Mar 2024 23:00:00 GMT","Regular Season",0.13592768387393228,0.02744908782139549,0.02148821712691118,-0.010302376825350026,0.0377865083094128,"Indiana Pacers",0.5073035925779708,0.5784971706803527,0.09162947445122506,0.15888470427116325,"Cleveland Cavaliers",0.47985450475657526,0.5570089535534415,0.10193185127657509,0.12109819596175045
"Golden State Warriors","New York Knicks","Tue, 19 Mar 2024 02:00:00 GMT","Regular Season",0.03418598257103722,0.010539576708956722,0.016594316682239985,0.005670061541444352,-0.14778298419920566,"Golden State Warriors",0.47644397125365984,0.5570268831514507,0.10615952313369288,0.010041533491718938,"New York Knicks",0.4659043945447031,0.5404325664692107,0.10048946159224853,0.1578245176909246
"San Antonio Spurs","Dallas Mavericks","Wed, 20 Mar 2024 00:00:00 GMT","Regular Season",0.22780040911402877,-0.01868280481405421,-0.030417045528616904,0.017665417792151042,0.8545118446323218,"San Antonio Spurs",0.4623453469607316,0.5320064550833782,0.11224585402417314,0.9830794032250477,"Dallas Mavericks",0.4810281517747858,0.5624235006119951,0.0945804362320221,0.12856755859272595
"Washington Wizards","Houston Rockets","Tue, 19 Mar 2024 23:00:00 GMT","Regular Season",-0.019151083340051,0.010995327327626703,0.008809670274192771,0.008390509839830682,-0.008386552197404695,"Washington Wizards",0.4701721606833044,0.5379020419057787,0.10399700458672657,0.9993485537464588,"Houston Rockets",0.4591768333556777,0.529092371631586,0.09560649474689589,1.0077351059438635
"Minnesota Timberwolves","Denver Nuggets","Wed, 20 Mar 2024 01:00:00 GMT","Regular Season",0.02795464480500398,-0.0108597777634456,-0.0023179435969913342,0.014015959857125213,-0.016974420515630903,"Minnesota Timberwolves",0.48508746773731,0.5594350444508174,0.10663160969909437,0.11982051650960364,"Denver Nuggets",0.4959472455007556,0.5617529880478087,0.09261564984196916,0.13679493702523454
"Orlando Magic","Charlotte Hornets","Tue, 19 Mar 2024 23:00:00 GMT","Regular Season",-0.2153361965911007,0.01674268236645443,0.012665647607783326,0.0039177368276761965,-0.908554770097628,"Orlando Magic",0.47671744754239725,0.541966082207531,0.11135241855873643,0.06681777821405784,"Charlotte Hornets",0.4599747651759428,0.5293004345997476,0.10743468173106023,0.9753725483116858
"Brooklyn Nets","New Orleans Pelicans","Tue, 19 Mar 2024 23:30:00 GMT","Regular Season",0.2841032310892142,-0.03066208725852554,-0.02719105875112726,0.0006844725933111556,0.9362280697596055,"Brooklyn Nets",0.4555905296291228,0.5304502531818804,0.09860675039246468,0.9994003157161376,"New Orleans Pelicans",0.4862526168876483,0.5576413119330077,0.09792227779915352,0.06317224595653216
"Golden State Warriors","Memphis Grizzlies","Thu, 21 Mar 2024 02:00:00 GMT","Regular Season",-0.16818565314116507,0.041450886882982096,0.04796740873927918,-0.009503605524178366,-0.9378832355629125,"Golden State Warriors",0.47644397125365984,0.5570268831514507,0.10615952313369288,0.010041533491718938,"Memphis Grizzlies",0.43499308437067774,0.5090594744121715,0.11566312865787125,0.9479247690546315
"Phoenix Suns","Philadelphia 76ers","Thu, 21 Mar 2024 02:00:00 GMT","Regular Season",0.028858429680445608,0.028662087203824294,0.03321147341753583,0.02268303091023785,-0.04925475223424918,"Phoenix Suns",0.4929916466090896,0.5651989239699844,0.1115291847563917,0.03354815926547188,"Philadelphia 76ers",0.4643295594052653,0.5319874505524486,0.08884615384615385,0.08280291149972106
"Toronto Raptors","Sacramento Kings","Wed, 20 Mar 2024 23:30:00 GMT","Regular Season",0.2982211094334968,-0.00541290155287355,-0.020390915367134776,0.007076704797622055,0.9740505735820969,"Toronto Raptors",0.4711799891245242,0.5352093529091898,0.10414301929625426,0.9974363082839288,"Sacramento Kings",0.47659289067739774,0.5556002682763246,0.0970663144986322,0.023385734701831883
"Detroit Pistons","Indiana Pacers","Wed, 20 Mar 2024 23:00:00 GMT","Regular Season",0.17850878871600184,-0.04434318424578698,-0.05297640919600999,0.025225773305310256,0.8177082736222048,"Detroit Pistons",0.46296040833218377,0.5255207614843427,0.11685524775653532,0.976592977893368,"Indiana Pacers",0.5073035925779708,0.5784971706803527,0.09162947445122506,0.15888470427116325
"Cleveland Cavaliers","Miami Heat","Wed, 20 Mar 2024 23:00:00 GMT","Regular Season",0.08296854096272421,0.01474484938773446,0.01912800795389724,0.006726506415109176,0.04404063384903015,"Cleveland Cavaliers",0.47985450475657526,0.5570089535534415,0.10193185127657509,0.12109819596175045,"Miami Heat",0.4651096553688408,0.5378809455995442,0.09520534486146591,0.0770575621127203
"Portland Trail Blazers","Los Angeles Clippers","Thu, 21 Mar 2024 02:00:00 GMT","Regular Season",0.21128177586881192,-0.04991488425452045,-0.05896506873062024,0.021133009904992936,0.8826939282991508,"Portland Trail Blazers",0.438689505165851,0.5025149537792278,0.11946634323832626,0.9401543569180355,"Los Angeles Clippers",0.48860438942037143,0.5614800225098481,0.09833333333333333,0.05746042861888473
"Boston Celtics","Milwaukee Bucks","Wed, 20 Mar 2024 23:30:00 GMT","Regular Season",0.11484484953040497,-0.0005773081783201905,0.010637354935252863,-0.006547626378311508,0.04712119576818197,"Boston Celtics",0.4868848025959978,0.5782179556517036,0.08900876601483479,0.11947708604118588,"Milwaukee Bucks",0.487462110774318,0.5675806007164508,0.0955563923931463,0.07235589027300392
"Oklahoma City Thunder","Utah Jazz","Thu, 21 Mar 2024 00:00:00 GMT","Regular Season",-0.127482798115101,0.03167036286461011,0.03417984675949359,-0.025819228058972243,-0.8908372356905012,"Oklahoma City Thunder",0.4987711632987439,0.573184052430366,0.09164777021919879,0.11656425480482932,"Utah Jazz",0.46710080043413377,0.5390042056708724,0.11746699827817103,1.0074014904953306
"Milwaukee Bucks","Brooklyn Nets","Fri, 22 Mar 2024 00:00:00 GMT","Regular Season",-0.19437013120589042,0.03187158114519523,0.03713034753457034,-0.0030503579993183816,-0.9270444254431337,"Milwaukee Bucks",0.487462110774318,0.5675806007164508,0.0955563923931463,0.07235589027300392,"Brooklyn Nets",0.4555905296291228,0.5304502531818804,0.09860675039246468,0.9994003157161376
"Washington Wizards","Sacramento Kings","Thu, 21 Mar 2024 23:00:00 GMT","Regular Season",0.29966194880261965,-0.006420729994093322,-0.017698226370545855,0.006930690088094368,0.9759628190446269,"Washington Wizards",0.4701721606833044,0.5379020419057787,0.10399700458672657,0.9993485537464588,"Sacramento Kings",0.47659289067739774,0.5556002682763246,0.0970663144986322,0.023385734701831883
"Houston Rockets","Chicago Bulls","Fri, 22 Mar 2024 00:00:00 GMT","Regular Season",0.3047019239148271,-0.010641943044376767,-0.004835956478510761,0.0018105523770046844,0.9832254102615445,"Houston Rockets",0.4591768333556777,0.529092371631586,0.09560649474689589,1.0077351059438635,"Chicago Bulls",0.4698187764000545,0.5339283281100967,0.09379594236989121,0.024509695682319015
"Dallas Mavericks","Utah Jazz","Fri, 22 Mar 2024 00:30:00 GMT","Regular Season",-0.1454138178534583,0.013927351340652039,0.023419294941122715,-0.02288656204614893,-0.8788339319026046,"Dallas Mavericks",0.4810281517747858,0.5624235006119951,0.0945804362320221,0.12856755859272595,"Utah Jazz",0.46710080043413377,0.5390042056708724,0.11746699827817103,1.0074014904953306
"Phoenix Suns","Atlanta Hawks","Fri, 22 Mar 2024 02:30:00 GMT","Regular Season",0.08423537862458985,0.02784472343080524,0.026260987482963682,0.013060707823196169,0.021309083695510794,"Phoenix Suns",0.4929916466090896,0.5651989239699844,0.1115291847563917,0.03354815926547188,"Atlanta Hawks",0.4651469231782844,0.5389379364870207,0.09846847693319553,0.012239075569961087
"Denver Nuggets","New York Knicks","Fri, 22 Mar 2024 01:00:00 GMT","Regular Season",0.10788170567740485,0.03004285095605247,0.021320421578598037,-0.007873811750279375,-0.02102958066569005,"Denver Nuggets",0.4959472455007556,0.5617529880478087,0.09261564984196916,0.13679493702523454,"New York Knicks",0.4659043945447031,0.5404325664692107,0.10048946159224853,0.1578245176909246
"Orlando Magic","New Orleans Pelicans","Thu, 21 Mar 2024 23:00:00 GMT","Regular Season",0.04235206374553757,-0.00953516934525106,-0.015675229725476747,0.013430140759582904,0.0036455322575256743,"Orlando Magic",0.47671744754239725,0.541966082207531,0.11135241855873643,0.06681777821405784,"New Orleans Pelicans",0.4862526168876483,0.5576413119330077,0.09792227779915352,0.06317224595653216
"San Antonio Spurs","Memphis Grizzlies","Sat, 23 Mar 2024 00:00:00 GMT","Regular Season",0.04410110034703785,0.027352262590053855,0.022946980671206707,-0.003417274633698106,0.0351546341704162,"San Antonio Spurs",0.4623453469607316,0.5320064550833782,0.11224585402417314,0.9830794032250477,"Memphis Grizzlies",0.43499308437067774,0.5090594744121715,0.11566312865787125,0.9479247690546315
"Toronto Raptors","Oklahoma City Thunder","Fri, 22 Mar 2024 23:00:00 GMT","Regular Season",0.23478847790673596,-0.02759117417421969,-0.03797469952117616,0.012495249077055473,0.8808720534790995,"Toronto Raptors",0.4711799891245242,0.5352093529091898,0.10414301929625426,0.9974363082839288,"Oklahoma City Thunder",0.4987711632987439,0.573184052430366,0.09164777021919879,0.11656425480482932
"Los Angeles Lakers","Philadelphia 76ers","Sat, 23 Mar 2024 02:30:00 GMT","Regular Season",0.060755985346477304,0.034555613392950935,0.03441444465379451,0.012789252233491352,-0.012627626316981125,"Los Angeles Lakers",0.49888517279821626,0.5664018952062431,0.1016354060796452,0.07017528518273994,"Philadelphia 76ers",0.4643295594052653,0.5319874505524486,0.08884615384615385,0.08280291149972106
"Golden State Warriors","Indiana Pacers","Sat, 23 Mar 2024 02:00:00 GMT","Regular Season",-0.021863531388489066,-0.030859621324310915,-0.02147028752890201,0.014530048682467822,-0.1488431707794443,"Golden State Warriors",0.47644397125365984,0.5570268831514507,0.10615952313369288,0.010041533491718938,"Indiana Pacers",0.5073035925779708,0.5784971706803527,0.09162947445122506,0.15888470427116325
"Portland Trail Blazers","Los Angeles Clippers","Sat, 23 Mar 2024 02:00:00 GMT","Regular Season",0.21128177586881192,-0.04991488425452045,-0.05896506873062024,0.021133009904992936,0.8826939282991508,"Portland Trail Blazers",0.438689505165851,0.5025149537792278,0.11946634323832626,0.9401543569180355,"Los Angeles Clippers",0.48860438942037143,0.5614800225098481,0.09833333333333333,0.05746042861888473
"Detroit Pistons","Boston Celtics","Fri, 22 Mar 2024 23:00:00 GMT","Regular Season",0.19544408300942584,-0.02392439426381404,-0.05269719416736096,0.027846481741700527,0.8571158918521821,"Detroit Pistons",0.46296040833218377,0.5255207614843427,0.11685524775653532,0.976592977893368,"Boston Celtics",0.4868848025959978,0.5782179556517036,0.08900876601483479,0.11947708604118588
"Minnesota Timberwolves","Cleveland Cavaliers","Sat, 23 Mar 2024 00:00:00 GMT","Regular Season",0.07294626789824299,0.005232962980734723,0.0024260908973758877,0.004699758422519282,-0.0012776794521468099,"Minnesota Timberwolves",0.48508746773731,0.5594350444508174,0.10663160969909437,0.11982051650960364,"Cleveland Cavaliers",0.47985450475657526,0.5570089535534415,0.10193185127657509,0.12109819596175045
"Miami Heat","New Orleans Pelicans","Sat, 23 Mar 2024 00:00:00 GMT","Regular Season",0.07123735202971349,-0.021142961518807513,-0.019760366333463453,-0.0027169329376876133,0.01388531615618814,"Miami Heat",0.4651096553688408,0.5378809455995442,0.09520534486146591,0.0770575621127203,"New Orleans Pelicans",0.4862526168876483,0.5576413119330077,0.09792227779915352,0.06317224595653216
"Portland Trail Blazers","Denver Nuggets","Sun, 24 Mar 2024 02:00:00 GMT","Regular Season",0.16162203877368264,-0.057257740334904605,-0.059238034268580875,0.02685069339635711,0.8033594198928009,"Portland Trail Blazers",0.438689505165851,0.5025149537792278,0.11946634323832626,0.9401543569180355,"Denver Nuggets",0.4959472455007556,0.5617529880478087,0.09261564984196916,0.13679493702523454
"New York Knicks","Brooklyn Nets","Sat, 23 Mar 2024 17:00:00 GMT","Regular Season",-0.20693358353347058,0.01031386491558034,0.009982313287330236,0.0018827111997838514,-0.841575798025213,"New York Knicks",0.4659043945447031,0.5404325664692107,0.10048946159224853,0.1578245176909246,"Brooklyn Nets",0.4555905296291228,0.5304502531818804,0.09860675039246468,0.9994003157161376
"Orlando Magic","Sacramento Kings","Sat, 23 Mar 2024 23:00:00 GMT","Regular Season",0.059192544751967224,0.00012455686499951435,-0.01363418606879363,0.014286104060104221,0.04343204351222595,"Orlando Magic",0.47671744754239725,0.541966082207531,0.11135241855873643,0.06681777821405784,"Sacramento Kings",0.47659289067739774,0.5556002682763246,0.0970663144986322,0.023385734701831883
"San Antonio Spurs","Phoenix Suns","Sun, 24 Mar 2024 00:00:00 GMT","Regular Season",0.29895405221389726,-0.030646299648358022,-0.03319246888660621,0.000716669267781439,0.9495312439595759,"San Antonio Spurs",0.4623453469607316,0.5320064550833782,0.11224585402417314,0.9830794032250477,"Phoenix Suns",0.4929916466090896,0.5651989239699844,0.1115291847563917,0.03354815926547188
"Atlanta Hawks","Charlotte Hornets","Sat, 23 Mar 2024 23:30:00 GMT","Regular Season",-0.20978733831272045,0.005172158002341554,0.009637501887273081,-0.008966204797864696,-0.9631334727417248,"Atlanta Hawks",0.4651469231782844,0.5389379364870207,0.09846847693319553,0.012239075569961087,"Charlotte Hornets",0.4599747651759428,0.5293004345997476,0.10743468173106023,0.9753725483116858
"Houston Rockets","Utah Jazz","Sun, 24 Mar 2024 00:00:00 GMT","Regular Season",0.044998095932481386,-0.007923967078456051,-0.009911834039286416,-0.02186050353127514,0.00033361544853294234,"Houston Rockets",0.4591768333556777,0.529092371631586,0.09560649474689589,1.0077351059438635,"Utah Jazz",0.46710080043413377,0.5390042056708724,0.11746699827817103,1.0074014904953306
"Washington Wizards","Toronto Raptors","Sun, 24 Mar 2024 00:00:00 GMT","Regular Season",0.0017596650837063965,-0.0010078284412197713,0.002692688996588921,-0.00014601470952768647,0.0019122454625299934,"Washington Wizards",0.4701721606833044,0.5379020419057787,0.10399700458672657,0.9993485537464588,"Toronto Raptors",0.4711799891245242,0.5352093529091898,0.10414301929625426,0.9974363082839288
"Chicago Bulls","Boston Celtics","Sun, 24 Mar 2024 00:00:00 GMT","Regular Season",0.012993083385828719,-0.01706602619594333,-0.044289627541606924,0.004787176355056419,-0.09496739035886687,"Chicago Bulls",0.4698187764000545,0.5339283281100967,0.09379594236989121,0.024509695682319015,"Boston Celtics",0.4868848025959978,0.5782179556517036,0.08900876601483479,0.11947708604118588
"Milwaukee Bucks","Oklahoma City Thunder","Sun, 24 Mar 2024 23:00:00 GMT","Regular Season",0.046471877980424625,-0.011309052524425878,-0.005603451713915186,0.00390862217394751,-0.0442083645318254,"Milwaukee Bucks",0.487462110774318,0.5675806007164508,0.0955563923931463,0.07235589027300392,"Oklahoma City Thunder",0.4987711632987439,0.573184052430366,0.09164777021919879,0.11656425480482932
"Los Angeles Clippers","Philadelphia 76ers","Sun, 24 Mar 2024 19:30:00 GMT","Regular Season",0.05774698200439654,0.024274830015106108,0.029492571957399516,0.009487179487179476,-0.025342482880836334,"Los Angeles Clippers",0.48860438942037143,0.5614800225098481,0.09833333333333333,0.05746042861888473,"Philadelphia 76ers",0.4643295594052653,0.5319874505524486,0.08884615384615385,0.08280291149972106
"Los Angeles Lakers","Indiana Pacers","Mon, 25 Mar 2024 02:00:00 GMT","Regular Season",0.01747842902643304,-0.008418419779754494,-0.012095275474109601,0.010005931628420145,-0.08870941908842331,"Los Angeles Lakers",0.49888517279821626,0.5664018952062431,0.1016354060796452,0.07017528518273994,"Indiana Pacers",0.5073035925779708,0.5784971706803527,0.09162947445122506,0.15888470427116325
"Minnesota Timberwolves","Golden State Warriors","Sun, 24 Mar 2024 23:00:00 GMT","Regular Season",0.12349240064326183,0.008643496483650148,0.002408161299366718,0.0004720865654014861,0.1097789830178847,"Minnesota Timberwolves",0.48508746773731,0.5594350444508174,0.10663160969909437,0.11982051650960364,"Golden State Warriors",0.47644397125365984,0.5570268831514507,0.10615952313369288,0.010041533491718938
"Miami Heat","Cleveland Cavaliers","Sun, 24 Mar 2024 22:00:00 GMT","Regular Season",0.06817754449510283,-0.01474484938773446,-0.01912800795389724,-0.006726506415109176,-0.04404063384903015,"Miami Heat",0.4651096553688408,0.5378809455995442,0.09520534486146591,0.0770575621127203,"Cleveland Cavaliers",0.47985450475657526,0.5570089535534415,0.10193185127657509,0.12109819596175045
"Detroit Pistons","New Orleans Pelicans","Sun, 24 Mar 2024 19:00:00 GMT","Regular Season",0.24477039059615335,-0.023292208555464544,-0.03212055044866502,0.018932969957381793,0.9134207319368358,"Detroit Pistons",0.46296040833218377,0.5255207614843427,0.11685524775653532,0.976592977893368,"New Orleans Pelicans",0.4862526168876483,0.5576413119330077,0.09792227779915352,0.06317224595653216
"Houston Rockets","Portland Trail Blazers","Tue, 26 Mar 2024 00:00:00 GMT","Regular Season",0.09012925583510412,0.020487328189826737,0.02657741785235812,-0.02385984849143037,0.067580749025828,"Houston Rockets",0.4591768333556777,0.529092371631586,0.09560649474689589,1.0077351059438635,"Portland Trail Blazers",0.438689505165851,0.5025149537792278,0.11946634323832626,0.9401543569180355
"Denver Nuggets","Memphis Grizzlies","Tue, 26 Mar 2024 01:00:00 GMT","Regular Season",-0.09448993003479744,0.060954161130077844,0.052693513635637235,-0.023047478815902092,-0.8111298320293969,"Denver Nuggets",0.4959472455007556,0.5617529880478087,0.09261564984196916,0.13679493702523454,"Memphis Grizzlies",0.43499308437067774,0.5090594744121715,0.11566312865787125,0.9479247690546315
